ID,DateFounded,Headquarters,Type,Industry,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,AnnualRevenue
Company3294,07/31/2013,Detroit,Non-Tech,Finance,4,3.0,4.0,4.0,2,2,5,4,5,5,1,5,5.0,0,0,0,0,0,3,5,2,1,3,0,0,0.0,0.0,2.0,3.0,0,
Company3295,08/13/2011,Boulder,Non-Tech,Finance,2,2.0,4.0,4.0,1,4,1,4,4,5,4,4,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3296,04/08/2010,San Jose,Tech,Services,3,5.0,4.0,5.0,1,3,5,4,5,5,3,4,5.0,3,3,4,3,0,3,5,3,4,5,5,5,0.0,3.0,3.0,3.0,3,
Company3297,04/22/2010,San Francisco,Tech,Finance,3,5.0,5.0,3.0,1,5,5,5,5,5,2,5,5.0,0,0,0,0,0,2,5,3,2,2,3,3,0.0,0.0,3.0,3.0,5,
Company3298,12/04/1999,New York,Tech,Finance,2,4.0,4.0,4.0,1,3,5,5,5,5,2,5,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3299,05/06/2013,Cleveland,Non-Tech,Finance,2,5.0,4.0,4.0,1,3,5,4,5,4,1,4,5.0,0,0,0,0,0,5,1,2,2,2,0,0,0.0,0.0,2.0,3.0,0,
Company3300,05/07/2010,El Paso,Non-Tech,Finance,2,4.0,5.0,4.0,2,2,3,3,4,4,5,2,3.0,0,4,3,1,5,2,5,3,3,1,3,0,3.0,4.0,2.0,3.0,0,
Company3301,07/01/2006,Riverside,Non-Tech,Finance,9,6.0,6.0,6.0,4,6,10,10,10,10,2,10,7.5,0,0,0,0,0,15,12,3,3,10,0,0,0.0,0.0,7.5,7.5,0,39561000.0
Company3302,06/24/2012,San Francisco,Tech,Finance,4,4.0,5.0,3.0,1,2,5,4,5,5,4,5,5.0,0,0,5,1,0,4,5,1,3,5,0,2,0.0,0.0,3.0,1.0,0,
Company3303,12/17/2013,Phoenix,Non-Tech,Finance,3,3.0,2.0,4.0,2,1,5,5,5,5,2,5,5.0,0,0,0,0,0,4,2,1,1,2,0,0,0.0,0.0,2.0,2.0,0,
Company3304,03/24/2008,Boston,Non-Tech,Finance,3,3.0,5.0,3.0,2,2,5,4,5,5,3,5,5.0,0,0,0,0,0,5,1,1,1,2,0,0,0.0,0.0,1.0,3.0,0,
Company3305,05/02/2008,San Francisco,Tech,Finance,3,7.5,6.0,6.0,1,4,10,8,5,5,1,5,7.5,0,0,0,0,0,3,3,1,4,15,0,0,0.0,0.0,3.0,3.0,0,
Company3306,11/02/2000,San Francisco,Tech,Finance,2,4.0,4.0,4.0,2,3,5,4,5,5,3,5,5.0,0,0,0,1,0,1,1,3,1,1,0,0,0.0,0.0,2.0,3.0,1,
Company3307,01/03/2013,San Francisco,Tech,Finance,2,4.0,4.0,4.0,1,1,5,4,4,4,2,5,4.0,0,0,0,0,0,2,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3308,03/05/1996,San Jose,Tech,Services,3,2.0,4.0,4.0,1,2,5,4,5,5,4,5,5.0,1,2,4,1,0,2,3,1,2,1,1,0,1.0,2.0,1.0,3.0,0,
Company3309,12/18/1998,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,2,5,4,4,4,3,4,3.0,2,3,2,2,5,5,5,3,5,4,1,4,1.0,2.0,2.0,1.0,4,
Company3310,12/20/2003,Milwaukee,Non-Tech,Services,3,3.0,4.0,4.0,1,3,5,4,4,5,5,5,5.0,3,5,5,3,4,3,5,2,1,5,3,4,3.0,5.0,1.0,2.0,5,
Company3311,11/25/2009,El Paso,Non-Tech,Finance,2,7.5,4.0,4.0,2,6,10,5,8,5,6,5,6.0,0,0,5,1,4,2,1,2,1,1,3,4,2.0,1.0,2.0,5.0,20,
Company3312,09/26/2012,Cambridge,Non-Tech,Services,6,3.0,6.0,6.0,4,4,10,8,10,10,6,10,7.5,9,8,12,3,12,10,12,6,1,10,2,2,2.5,2.5,5.0,7.5,15,29541000.0
Company3313,08/11/2010,San Francisco,Tech,Finance,2,4.0,4.0,5.0,2,2,5,4,4,5,3,4,5.0,0,0,0,0,3,2,1,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3314,05/01/1998,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,4,5,4,4,5,4,3,4.0,0,0,0,0,0,5,5,4,5,3,3,0,0.0,0.0,5.0,2.0,0,
Company3315,11/16/2012,Baltimore,Non-Tech,Finance,3,5.0,4.0,4.0,2,2,5,5,5,5,4,5,5.0,0,0,0,0,0,3,4,1,2,1,0,0,0.0,0.0,1.0,3.0,0,
Company3316,05/01/2009,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,2,5,4,4,4,3,5,4.0,1,0,0,0,4,5,5,2,3,1,0,0,0.0,0.0,4.0,1.0,0,
Company3317,10/26/2009,San Francisco,Tech,Services,4,5.0,0.0,5.0,1,3,5,5,5,5,2,5,5.0,1,4,4,2,4,2,5,2,4,3,2,1,2.0,0.0,5.0,1.0,5,
Company3318,10/06/2007,San Francisco,Tech,Services,5,4.0,5.0,3.0,1,2,10,5,4,5,6,10,4.0,0,8,4,15,4,5,1,6,4,1,0,0,0.0,7.5,5.0,3.0,0,
Company3319,06/01/2010,San Francisco,Tech,Finance,5,5.0,3.0,5.0,2,2,5,4,4,5,2,4,5.0,0,2,4,0,4,5,5,2,4,2,0,0,5.0,0.0,5.0,2.0,4,
Company3320,07/16/2012,San Francisco,Tech,Services,3,5.0,4.0,4.0,1,2,5,4,5,5,3,5,7.5,3,0,3,0,4,1,5,1,2,1,0,4,4.0,3.0,1.0,2.0,0,
Company3321,01/01/2000,New York,Tech,Services,3,5.0,4.0,4.0,2,5,5,5,5,5,2,5,5.0,2,2,2,1,3,2,1,1,1,1,4,1,1.0,5.0,1.0,3.0,2,
Company3322,03/15/2011,San Francisco,Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,4,4,1,3,5.0,0,2,0,0,0,4,1,1,2,1,3,0,3.0,5.0,4.0,3.0,0,
Company3323,12/02/2007,Los Angeles,Non-Tech,Finance,2,6.0,4.0,4.0,1,4,5,10,5,5,1,4,5.0,0,0,0,0,0,2,1,3,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3324,12/02/2007,San Diego,Non-Tech,Services,5,5.0,4.0,4.0,2,2,5,3,5,4,5,3,5.0,0,0,0,0,0,3,5,1,5,1,0,0,0.0,0.0,4.0,2.0,0,
Company3325,05/06/2013,Kansas City,Non-Tech,Services,2,3.0,4.0,4.0,1,3,5,5,4,5,1,5,5.0,0,0,0,0,0,1,1,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3326,08/25/2006,Boston,Non-Tech,Finance,1,3.0,4.0,2.0,1,1,5,5,5,5,3,5,5.0,0,0,0,0,0,3,4,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3327,01/07/2011,San Francisco,Tech,Services,2,5.0,4.0,4.0,2,3,5,5,5,5,2,3,5.0,0,0,0,0,0,1,4,1,1,1,0,0,0.0,0.0,3.0,2.0,3,
Company3328,12/17/2006,San Francisco,Tech,Finance,2,4.0,4.0,4.0,2,5,5,5,4,4,2,4,5.0,0,0,0,0,0,1,1,3,1,1,0,0,0.0,0.0,2.0,1.0,0,
Company3329,12/23/2012,Bellevue,Non-Tech,Services,2,5.0,3.0,5.0,2,1,4,4,4,4,4,4,4.0,0,0,0,0,0,3,4,1,1,2,0,0,0.0,0.0,2.0,3.0,0,
Company3330,05/01/2010,San Francisco,Tech,Finance,2,5.0,4.0,5.0,1,2,5,5,4,5,4,4,5.0,0,0,0,0,0,3,1,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3331,07/12/2013,Nashville,Non-Tech,Finance,4,4.0,4.0,3.0,1,2,5,4,5,5,5,5,4.0,0,0,0,0,0,3,5,2,4,5,0,0,0.0,0.0,3.0,2.0,0,
Company3332,08/14/2009,New York,Tech,Services,4,6.0,6.0,5.0,2,3,5,10,5,10,2,5,7.5,2,4,12,3,12,15,15,1,4,1,1,2,1.0,0.0,7.5,3.0,0,
Company3333,03/18/2011,Pittsburgh,Non-Tech,Services,12,7.5,6.0,4.0,2,3,5,10,10,10,2,10,7.5,0,0,0,0,12,5,15,3,2,4,0,2,0.0,2.5,2.0,7.5,0,
Company3334,08/13/2011,"Washington, D.C.",Non-Tech,Finance,3,4.0,3.0,4.0,2,1,1,4,4,5,2,5,5.0,0,0,0,3,0,1,1,1,1,1,1,0,0.0,3.0,2.0,3.0,0,
Company3335,03/05/1996,San Francisco,Tech,Services,5,5.0,4.0,4.0,2,2,5,4,4,4,4,3,4.0,2,0,4,1,4,4,5,1,3,1,1,4,1.0,3.0,1.0,3.0,5,
Company3336,06/16/2012,Los Angeles,Non-Tech,Services,1,2.0,4.0,5.0,3,1,1,4,4,5,3,4,5.0,3,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3337,12/06/2013,Atlanta,Non-Tech,Services,2,3.0,4.0,4.0,1,2,5,5,5,5,1,5,5.0,0,0,0,0,0,2,4,2,2,2,0,0,0.0,4.0,1.0,3.0,0,
Company3338,12/17/2013,San Jose,Tech,Finance,3,4.0,2.0,4.0,2,1,5,5,5,5,2,3,5.0,0,0,0,2,0,4,2,1,1,2,0,0,0.0,2.0,2.0,2.0,0,
Company3339,03/03/2012,San Francisco,Tech,Services,9,7.5,6.0,6.0,2,10,10,8,8,8,8,8,7.5,0,0,0,0,0,10,15,6,4,10,0,0,0.0,0.0,12.5,5.0,0,
Company3340,01/14/2011,San Jose,Tech,Services,2,7.5,6.0,6.0,4,4,10,4,10,10,3,4,7.5,9,8,12,0,0,25,15,3,2,25,0,8,7.5,2.5,10.0,7.5,20,
Company3341,10/11/2010,San Francisco,Tech,Services,3,4.0,4.0,4.0,2,2,5,4,5,5,4,5,5.0,3,4,4,2,4,3,5,1,5,4,3,3,3.0,3.0,5.0,3.0,5,
Company3342,04/08/2010,San Francisco,Tech,Other,3,5.0,3.0,5.0,2,1,1,4,5,5,4,5,5.0,0,0,3,3,4,4,3,1,3,1,0,0,0.0,0.0,1.0,3.0,5,
Company3343,11/22/2009,New York,Tech,Finance,2,5.0,5.0,4.0,1,5,5,5,4,4,2,4,4.0,0,0,0,0,0,3,5,1,1,2,0,0,0.0,0.0,2.0,3.0,0,
Company3344,08/25/2006,San Jose,Tech,Finance,2,3.0,4.0,4.0,1,3,5,4,5,5,5,5,5.0,0,0,0,0,0,3,4,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3345,09/10/1998,San Francisco,Tech,Finance,5,4.0,4.0,4.0,2,2,5,4,4,4,4,5,5.0,0,0,0,0,0,4,5,9,3,1,0,0,0.0,0.0,2.0,7.5,0,
Company3346,06/14/2013,Palo Alto,Non-Tech,Finance,2,3.0,4.0,5.0,1,2,5,4,5,5,2,5,5.0,0,0,0,0,0,1,1,1,2,1,0,0,0.0,0.0,3.0,2.0,0,
Company3347,02/19/2010,Chicago,Non-Tech,Finance,5,4.0,4.0,4.0,2,5,5,4,5,5,5,3,5.0,1,0,0,0,0,2,5,3,1,5,0,0,0.0,0.0,2.0,1.0,0,
Company3348,10/18/2012,Los Angeles,Non-Tech,Finance,1,4.0,4.0,5.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,4,1,5,1,1,1,2,0,2.0,4.0,2.0,3.0,1,
Company3349,06/29/1997,San Francisco,Tech,Services,3,5.0,4.0,4.0,1,5,5,3,4,5,3,3,5.0,3,5,5,1,4,5,5,5,2,5,2,2,2.0,2.0,2.0,1.0,5,
Company3350,04/12/2012,San Francisco,Tech,Finance,2,5.0,4.0,4.0,1,2,5,5,4,5,2,4,4.0,0,5,0,0,0,2,5,1,1,1,0,0,5.0,0.0,3.0,3.0,5,
Company3351,12/23/2005,New York,Tech,Services,5,5.0,4.0,4.0,1,6,5,5,4,4,2,5,7.5,3,4,4,4,4,5,5,2,4,3,3,3,1.0,4.0,5.0,2.0,0,
Company3352,05/01/2009,San Francisco,Tech,Finance,4,5.0,4.0,5.0,2,4,5,5,5,5,2,4,5.0,0,0,0,0,0,5,2,1,4,5,0,0,0.0,0.0,3.0,3.0,0,
Company3353,03/03/2012,San Francisco,Tech,Finance,12,7.5,6.0,6.0,2,6,10,5,5,5,1,8,5.0,0,0,0,0,0,1,4,1,1,1,0,0,0.0,0.0,7.5,5.0,0,
Company3354,08/02/1995,San Jose,Tech,Services,3,5.0,4.0,4.0,2,2,5,4,4,4,5,5,4.0,2,4,5,3,4,3,5,5,1,1,3,4,4.0,4.0,3.0,2.0,5,
Company3355,04/17/2009,Long Beach,Non-Tech,Finance,4,5.0,3.0,4.0,2,2,5,5,4,5,2,4,5.0,0,0,0,0,0,5,5,2,2,4,0,0,0.0,0.0,2.0,2.0,0,
Company3356,07/14/2007,San Francisco,Tech,Services,1,2.0,4.0,4.0,2,3,5,5,5,5,1,5,5.0,0,0,0,0,0,3,1,1,1,3,0,0,0.0,0.0,5.0,3.0,0,
Company3357,07/16/2012,San Jose,Tech,Finance,9,5.0,4.5,4.0,1,4,1,10,4,5,4,5,7.5,0,4,3,0,4,10,5,2,2,3,3,0,0.0,0.0,3.0,2.0,0,
Company3358,08/19/2006,San Francisco,Tech,Services,4,4.0,4.0,5.0,2,2,5,5,4,5,5,3,5.0,3,0,0,0,4,3,5,1,3,3,5,5,0.0,3.0,3.0,2.0,0,
Company3359,05/01/2012,Boston,Non-Tech,Finance,5,5.0,4.0,5.0,2,4,5,4,4,4,5,3,4.0,0,0,0,0,0,5,5,3,5,3,0,0,0.0,0.0,5.0,0.0,0,
Company3360,12/11/2012,San Francisco,Tech,Services,3,2.0,4.0,4.0,2,5,4,4,5,5,3,5,5.0,3,5,4,3,4,4,5,1,1,2,3,4,3.0,5.0,2.0,3.0,5,
Company3361,08/05/2009,San Jose,Tech,Services,3,5.0,4.0,4.0,2,2,5,3,4,5,5,4,5.0,3,2,3,1,4,4,5,5,3,5,5,2,5.0,3.0,5.0,1.0,4,25254000.0
Company3362,03/09/1998,San Jose,Tech,Services,3,5.0,4.0,5.0,4,3,5,5,4,5,2,3,4.0,0,0,0,2,4,4,4,3,2,2,0,0,2.0,1.0,3.0,1.0,3,
Company3363,07/04/2008,San Francisco,Tech,Finance,4,7.5,6.0,3.0,2,1,10,8,8,8,6,8,4.0,0,0,0,0,0,20,15,3,2,15,0,0,0.0,0.0,10.0,5.0,0,
Company3364,12/23/2011,Buffalo,Non-Tech,Finance,2,2.0,4.0,4.0,2,2,5,4,5,5,3,4,5.0,0,0,0,0,0,1,1,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3365,05/12/2013,Denver,Non-Tech,Finance,4,3.0,4.0,4.0,2,2,5,4,4,4,3,4,4.0,0,0,0,0,0,4,1,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3366,10/06/2010,San Francisco,Tech,Services,4,5.0,4.0,3.0,2,4,5,4,4,4,1,3,5.0,2,2,4,3,4,2,4,2,3,1,5,2,5.0,3.0,3.0,1.0,3,
Company3367,10/30/2013,Boulder,Non-Tech,Finance,3,4.0,4.0,4.0,4,1,10,4,10,5,3,5,5.0,0,0,0,0,0,5,5,1,3,5,0,0,0.0,0.0,1.0,5.0,0,
Company3368,09/20/2013,El Paso,Non-Tech,Services,1,2.0,4.0,5.0,2,2,5,4,4,5,1,5,5.0,0,0,0,0,0,2,1,1,3,2,3,0,0.0,0.0,3.0,3.0,0,
Company3369,12/20/2003,San Jose,Tech,Services,4,5.0,4.0,4.0,2,2,5,5,4,5,5,4,4.0,3,2,0,5,4,4,5,5,2,1,3,4,3.0,5.0,3.0,2.0,3,
Company3370,12/03/2012,New York,Tech,Services,9,7.5,6.0,7.5,4,2,5,2,6,8,10,5,6.0,5,8,15,15,15,5,5,2,1,5,10,10,12.5,2.5,7.5,2.5,5,
Company3371,01/16/2009,San Francisco,Tech,Services,4,5.0,4.0,4.0,1,2,5,5,5,5,2,5,5.0,3,4,5,3,4,4,5,5,2,5,3,3,0.0,0.0,2.0,2.0,5,
Company3372,11/17/1995,San Francisco,Tech,Finance,4,5.0,5.0,4.0,1,5,5,4,4,4,3,4,4.0,0,0,0,0,0,3,5,3,2,2,0,0,0.0,0.0,4.0,2.0,0,
Company3373,12/02/2007,Dallas,Non-Tech,Finance,3,4.0,4.0,4.0,1,3,5,5,4,5,1,4,5.0,0,0,0,0,0,2,1,1,1,1,5,0,0.0,0.0,2.0,3.0,0,
Company3374,11/22/2007,San Francisco,Tech,Finance,6,5.0,6.0,6.0,4,6,10,10,10,10,2,10,6.0,0,0,0,0,0,5,6,3,1,1,0,0,0.0,0.0,5.0,3.0,0,
Company3375,04/19/2013,San Francisco,Tech,Finance,4,2.0,4.0,5.0,3,3,4,4,4,5,3,3,5.0,0,0,0,0,0,1,1,5,5,1,0,0,0.0,0.0,1.0,3.0,0,
Company3376,06/27/2007,San Francisco,Tech,Finance,4,4.0,4.0,4.0,2,5,5,3,5,5,5,4,5.0,0,0,0,0,0,5,5,3,3,1,0,0,0.0,0.0,4.0,1.0,0,
Company3377,08/12/1998,San Francisco,Tech,Services,2,4.0,4.0,4.0,2,5,5,4,5,4,3,5,4.0,4,4,5,5,5,2,4,1,2,1,5,5,5.0,1.0,2.0,3.0,5,59662000.0
Company3378,05/02/2008,San Francisco,Tech,Services,3,3.0,4.0,3.0,2,2,5,4,5,10,3,4,5.0,0,0,3,1,3,5,5,3,2,5,1,1,0.0,1.0,2.0,3.0,5,
Company3379,11/25/2011,"Washington, D.C.",Non-Tech,Services,3,3.0,3.0,4.0,2,2,5,5,5,5,1,5,5.0,3,0,0,0,4,3,1,1,1,1,1,0,3.0,0.0,1.0,3.0,0,
Company3380,08/20/2011,Charlotte,Non-Tech,Finance,3,4.0,4.0,4.0,1,3,5,5,5,5,1,5,5.0,0,0,0,0,0,1,3,2,3,3,0,0,0.0,0.0,2.0,3.0,0,
Company3381,02/11/1998,Detroit,Non-Tech,Services,4,2.0,4.0,4.0,1,4,5,5,5,5,2,5,5.0,0,5,5,4,5,5,5,1,2,2,0,0,5.0,1.0,2.0,2.0,0,
Company3382,12/20/1997,San Jose,Tech,Services,4,5.0,4.0,4.0,2,2,5,4,5,5,3,10,5.0,4,4,5,5,5,5,5,2,4,4,5,5,5.0,1.0,3.0,2.0,4,
Company3383,05/24/2007,San Francisco,Tech,Services,4,5.0,3.0,5.0,2,2,5,5,5,5,1,4,5.0,0,4,0,5,0,1,1,1,1,2,0,2,0.0,0.0,3.0,3.0,0,
Company3384,11/04/2011,New York,Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,4,10,2,4,4.0,0,0,0,0,0,3,4,1,2,1,0,0,0.0,0.0,2.0,3.0,0,
Company3385,07/15/2011,San Francisco,Tech,Services,3,4.0,5.0,5.0,2,1,5,4,4,5,3,3,5.0,4,0,0,0,0,2,5,2,5,2,0,0,0.0,0.0,3.0,2.0,0,
Company3386,12/17/2013,Seattle,Non-Tech,Finance,3,7.5,4.0,6.0,2,1,10,5,8,10,2,5,7.5,0,0,0,0,0,4,15,9,4,2,0,0,0.0,0.0,2.0,7.5,0,
Company3387,11/25/2009,Seattle,Non-Tech,Finance,2,2.0,4.0,4.0,2,2,1,5,4,5,1,4,5.0,1,0,0,0,4,1,1,1,1,1,3,4,0.0,1.0,2.0,1.0,0,
Company3388,12/08/2012,St. Louis,Non-Tech,Services,2,3.0,4.0,4.0,2,2,5,5,5,5,1,5,5.0,0,0,0,3,0,3,2,1,1,1,0,0,0.0,0.0,2.0,3.0,0,
Company3389,11/27/2011,Atlanta,Non-Tech,Finance,12,4.0,4.5,7.5,4,4,5,8,5,5,2,8,5.0,0,0,0,0,0,2,12,3,2,10,0,0,0.0,0.0,5.0,7.5,0,
Company3390,08/28/2009,Dallas,Non-Tech,Other,1,5.0,4.0,5.0,1,3,5,5,4,4,1,5,4.0,0,3,0,2,0,5,2,2,2,2,2,0,2.0,0.0,1.0,1.0,0,
Company3391,09/28/2010,New York,Tech,Finance,2,3.0,3.0,4.0,2,2,1,5,4,5,2,4,5.0,0,0,0,0,0,2,3,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
Company3392,05/12/2013,Boise,Non-Tech,Finance,3,3.0,4.0,4.0,2,2,5,3,4,5,3,4,5.0,0,4,0,0,0,4,1,1,1,1,0,0,1.0,0.0,1.0,3.0,0,
Company3393,06/07/2013,San Francisco,Tech,Services,4,5.0,4.0,4.0,1,2,5,3,4,4,5,4,3.0,3,0,0,0,4,3,5,4,4,5,2,0,0.0,0.0,4.0,1.0,0,
Company3394,01/22/2011,San Jose,Tech,Finance,3,4.0,3.0,5.0,3,2,5,4,5,5,4,5,5.0,0,4,0,4,0,5,5,1,5,4,0,0,0.0,0.0,2.0,3.0,5,
Company3395,05/03/2013,Boise,Non-Tech,Finance,4,5.0,4.0,4.0,2,2,5,5,5,5,1,5,4.0,0,0,0,0,1,1,1,2,1,1,0,0,0.0,0.0,3.0,3.0,0,
Company3396,02/01/2011,San Francisco,Tech,Finance,2,3.0,3.0,4.0,1,4,5,10,4,5,1,4,5.0,0,0,0,0,0,5,2,1,1,5,0,0,0.0,0.0,2.5,3.0,0,
Company3397,05/18/1998,Boulder,Non-Tech,Finance,2,3.0,6.0,4.0,2,2,5,5,5,4,1,6,6.0,0,0,0,0,0,3,2,1,3,20,8,10,0.0,0.0,2.0,3.0,20,
Company3398,10/14/2013,Riverside,Non-Tech,Finance,2,3.0,4.0,3.0,2,2,5,5,5,5,4,5,5.0,0,0,0,0,0,3,2,1,2,1,0,0,0.0,2.0,2.0,3.0,0,
Company3399,03/02/1998,San Francisco,Tech,Services,3,4.0,4.0,3.0,1,3,5,5,5,5,1,5,5.0,0,0,3,5,0,3,1,1,2,1,0,2,0.0,0.0,2.5,3.0,0,
Company3400,02/09/2010,San Francisco,Tech,Finance,4,5.0,4.0,4.0,1,3,5,5,5,5,2,5,5.0,0,2,4,0,4,5,3,1,3,5,3,3,3.0,4.0,2.0,2.0,5,
Company3401,04/14/2009,San Francisco,Tech,Services,6,6.0,6.0,4.0,4,2,10,5,8,5,10,8,7.5,1,2,12,3,3,1,12,1,2,10,6,4,10.0,5.0,2.0,3.0,5,
Company3402,05/15/2012,Phoenix,Non-Tech,Finance,4,5.0,4.0,5.0,2,3,5,5,4,5,2,5,5.0,1,0,4,2,1,3,4,1,3,1,1,2,1.0,3.0,1.0,3.0,1,
Company3403,06/06/2013,Indianapolis,Non-Tech,Finance,4,5.0,4.0,5.0,2,2,5,4,4,4,3,3,4.0,0,1,0,0,0,4,3,2,1,2,0,1,0.0,0.0,3.0,3.0,0,
Company3404,12/23/2012,Austin,Non-Tech,Services,4,2.0,3.0,5.0,2,1,4,4,5,5,3,5,5.0,0,0,0,0,0,3,5,1,2,2,0,0,0.0,0.0,3.0,3.0,0,
Company3405,06/16/2012,Austin,Non-Tech,Finance,2,2.0,4.0,5.0,3,3,4,4,4,5,3,4,5.0,0,0,0,0,0,4,1,1,1,1,0,2,0.0,0.0,1.0,3.0,0,
Company3406,01/03/2013,Seattle,Non-Tech,Services,4,4.0,4.0,4.0,1,4,5,5,5,5,2,5,5.0,0,0,0,0,0,3,3,1,3,2,0,0,0.0,0.0,3.0,3.0,0,
Company3407,09/20/2013,Phoenix,Non-Tech,Finance,12,7.5,3.0,4.0,4,3,5,2,8,8,5,8,6.0,0,0,0,0,0,3,4,1,3,10,0,0,0.0,0.0,2.0,3.0,0,
Company3408,03/05/2012,San Francisco,Tech,Finance,6,4.0,6.0,7.5,6,10,10,4,10,10,4,5,5.0,0,0,0,0,0,25,6,1,1,2,0,0,0.0,0.0,2.5,3.0,0,
Company3409,10/28/2012,New York,Tech,Finance,4,5.0,4.0,4.0,2,3,5,4,4,4,3,4,4.0,1,2,2,1,4,4,5,2,3,3,5,5,5.0,4.0,4.0,2.0,1,
Company3410,08/28/2009,Kansas City,Non-Tech,Finance,1,2.0,4.0,7.5,1,4,5,5,5,8,1,5,6.0,0,0,0,0,12,1,2,1,2,1,0,0,5.0,0.0,10.0,0.0,0,
Company3411,07/18/2011,Palo Alto,Non-Tech,Services,2,3.0,4.0,3.0,2,2,5,4,5,5,2,5,5.0,5,4,3,1,4,3,1,3,2,3,2,5,5.0,2.0,3.0,3.0,2,
Company3412,03/24/2009,Tucson,Non-Tech,Finance,2,3.0,4.0,3.0,2,3,5,4,5,5,4,5,5.0,2,3,4,3,4,4,1,2,1,1,1,3,1.0,4.0,2.0,3.0,0,
Company3413,04/17/2009,Albuquerque,Non-Tech,Finance,4,5.0,3.0,4.0,2,2,5,5,5,5,2,4,5.0,0,0,0,0,0,5,5,2,2,4,0,0,0.0,0.0,2.0,2.0,0,
Company3414,08/02/2010,Pittsburgh,Non-Tech,Services,4,4.0,4.0,3.0,1,2,5,4,5,4,3,5,4.0,3,2,4,2,3,4,4,1,4,5,4,4,0.0,2.0,4.0,2.0,0,
Company3415,09/06/1997,Sacramento,Non-Tech,Services,3,6.0,4.0,4.0,2,2,5,10,10,10,2,5,5.0,6,4,3,3,12,5,5,3,1,5,4,1,5.0,12.5,2.5,7.5,15,
Company3416,04/18/2006,San Francisco,Tech,Services,1,2.0,4.0,4.0,2,2,5,4,5,5,3,5,5.0,0,0,0,0,0,5,5,2,2,4,0,0,0.0,0.0,2.0,3.0,0,
Company3417,11/17/2009,Chicago,Non-Tech,Finance,3,5.0,4.0,4.0,2,4,5,5,4,4,5,5,4.0,0,2,0,0,0,4,5,3,1,1,0,0,0.0,0.0,3.0,3.0,5,
Company3418,10/18/2012,San Francisco,Tech,Services,4,5.0,4.0,4.0,2,2,5,5,5,5,4,5,5.0,0,0,4,5,5,4,5,1,5,4,4,0,4.0,5.0,5.0,2.0,0,
Company3419,05/18/2011,Los Angeles,Non-Tech,Finance,2,3.0,4.0,4.0,2,2,5,4,5,5,1,5,5.0,0,0,0,0,0,5,4,2,3,1,0,0,0.0,0.0,2.0,3.0,0,
Company3420,11/27/2008,San Francisco,Tech,Finance,4,5.0,4.0,4.0,1,5,5,4,5,5,3,4,5.0,0,0,0,0,0,3,2,2,5,1,0,0,0.0,0.0,4.0,2.0,0,
Company3421,08/01/2000,San Francisco,Tech,Services,4,5.0,4.0,5.0,3,2,5,4,5,5,1,5,5.0,0,0,0,0,0,5,3,1,4,4,0,0,3.0,0.0,2.0,2.0,0,
Company3422,11/17/2009,San Francisco,Tech,Finance,5,5.0,4.0,4.0,1,3,5,3,5,4,1,5,4.0,0,0,0,0,0,4,5,1,1,4,0,0,0.0,0.0,2.0,2.0,0,
Company3423,01/01/2000,Omaha,Non-Tech,Services,3,5.0,4.0,4.0,2,5,5,5,5,5,2,5,5.0,2,2,2,1,3,5,1,1,1,1,4,1,1.0,5.0,1.0,3.0,2,
Company3424,07/28/2000,Sacramento,Non-Tech,Services,5,2.0,0.0,4.0,2,2,5,4,5,4,3,5,5.0,5,0,3,2,5,5,5,3,2,1,3,3,0.0,3.0,2.0,3.0,3,
Company3425,04/13/2007,Jacksonville,Non-Tech,Finance,5,5.0,4.0,6.0,1,6,5,4,4,4,4,10,5.0,0,0,0,0,0,3,5,6,5,2,0,3,3.0,0.0,5.0,1.0,0,
Company3426,11/21/1999,San Francisco,Tech,Finance,3,4.0,5.0,3.0,2,4,5,5,5,5,2,4,5.0,0,0,0,0,0,1,2,1,1,1,0,0,0.0,0.0,1.0,3.0,0,
